id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,number_of_listings
1.11472E+18,Private Room,565713211,Yokini,,Highland Creek,43.78454082,-79.17989583,Private room,,1,29,2024-08-23,4.31,3,0,29,STR-2403-JBYPHZ,3
1.11473E+18,389-24,206663714,Wendy,,York University Heights,43.76572,-79.50344,Private room,35,28,1,2024-04-21,0.15,94,252,1,,94
1.11477E+18,Entire Basement Apartment,481007197,Cody,,Niagara,43.6457657,-79.41038828,Entire home/apt,90,28,1,2024-07-11,0.25,1,78,1,,1
1.11488E+18,Greatest of all,551625985,Hasan,,Alderwood,43.60862688,-79.55497908,Private room,51,1,5,2024-09-19,0.87,1,52,5,STR-2401-FGDDVP,1
1.11514E+18,High Park North Studio,5610613,Sam,,High Park North,43.65870183,-79.45319915,Entire home/apt,80,28,1,2024-08-24,0.39,1,157,1,,1
1.11514E+18,Cozy studio unit in East York,42607541,Soli,,O'Connor-Parkview,43.70576,-79.30299,Entire home/apt,55,28,1,2024-09-28,0.73,1,158,1,,1
1.11516E+18,WFH at the Nobu,95770193,Crystal,,Waterfront Communities-The Island,43.64431,-79.39195,Entire home/apt,110,31,1,2024-04-30,0.16,1,332,1,,1
1.11518E+18,Renovated private 1BR apartment,567708694,Hang,,Bathurst Manor,43.7661593,-79.4582808,Entire home/apt,74,28,1,2024-06-01,0.19,1,125,1,,1
1.11519E+18,Entire Basement Space is YOURS,57959935,Jonathan,,Banbury-Don Mills,43.74761166,-79.36683182,Entire home/apt,70,28,1,2024-04-30,0.16,1,323,1,,1
1.11519E+18,Lavish Studio at Dundas Square,541541802,Jawad Ameer,,Bay Street Corridor,43.65414,-79.3801,Entire home/apt,319,2,21,2024-10-26,2.75,1,260,21,STR-2307-FRWVHQ,1
1.1152E+18,Brand new private Guest Suite  steps from subway,20951549,Omar,,Dovercourt-Wallace Emerson-Junction,43.66742,-79.43205,Entire home/apt,150,3,19,2024-10-28,3.45,1,265,19,STR-2403-JDWBHZ,1
1.11528E+18,Luxury Condo On King West,547380425,Arya,,Waterfront Communities-The Island,43.64582643,-79.39064768,Entire home/apt,200,28,20,2024-10-07,3.92,1,322,20,STR-2404-FZJBHR,1
1.11532E+18,5 Star Location | MTCC | Rogers Centre + Parking,539558259,Jovica,,Waterfront Communities-The Island,43.64498742,-79.38909306,Entire home/apt,952,1,56,2024-09-10,7.37,1,176,56,STR-2403-FYKHHR,1
1.11533E+18,Stay with Toshi Downtown T.O.,47555040,Yin,,Waterfront Communities-The Island,43.641295,-79.4000147,Private room,156,1,6,2024-10-20,4.19,1,82,6,STR-2403-GDGVHS,1
1.11533E+18,4 Bedroom Downtown Home Toronto,566919721,Mohammad Amin,,Church-Yonge Corridor,43.66682,-79.38209,Entire home/apt,686,3,23,2024-10-30,3.37,1,344,23,STR-2403-GRSPHT,1
1.11542E+18,Cozy Private Room in Midtown,268876940,Jaroslav,,Humewood-Cedarvale,43.68568909,-79.42318136,Private room,72,28,0,,,1,364,0,,1
1.11544E+18,"Room in Toronto
Stay with Li",222629626,Yuan,,Bathurst Manor,43.75864101,-79.4445543,Private room,450,1,1,2024-08-05,0.32,3,269,1,STR-2402-FLWBHQ,3
1.11548E+18,City View Master Suite,533169045,R,,Rosedale-Moore Park,43.67181,-79.38546,Private room,90,28,0,,,4,249,0,,4
1.11553E+18,Ideal - 2BR & 2BTH - Higher Floor CN Tower View,302630726,Eddie,,Waterfront Communities-The Island,43.6429472,-79.38843227,Entire home/apt,227,28,0,,,1,270,0,,1
1.11556E+18,"Spacious 4BR City Home: Parking, Patio, Walkable",561614139,Thi Thuy,,South Parkdale,43.6374513,-79.4288064,Entire home/apt,529,1,59,2024-11-03,7.94,1,162,59,STR-2311-FDYHHP,1
1.11579E+18,Cozy 1 BR+Den Condo in North York. Free Parking,550773016,Nodar,,Willowdale East,43.75985,-79.40744,Entire home/apt,174,1,2,2024-06-16,0.38,2,277,2,STR-2312-GDPXVS,2
1.11581E+18,Cozy1 BR+Den Apartment in North York Free Parking,550773016,Nodar,,Willowdale East,43.76137,-79.40936,Entire home/apt,,28,0,,,2,272,0,STR-2312-GDPXVS,2
1.11583E+18,1bdrm cozy apartment,96194489,Maksym,,Flemingdon Park,43.71828,-79.3346,Entire home/apt,116,1,0,,,1,2,0,STR-2206-JFYKVM,1
1.11584E+18,Container in the city,549142475,Conroy,,Trinity-Bellwoods,43.64919,-79.40485,Entire home/apt,188,28,0,,,2,269,0,,2
1.11589E+18,Cozy Midtown Studio Apartment,504228630,Denis,,Wychwood,43.67613527,-79.42179818,Entire home/apt,145,3,18,2024-10-27,2.67,1,148,18,STR-2312-HPRBHX,1
1.11592E+18,"Large, bright private bedroom + private bathroom",34436311,Nolan,,Greenwood-Coxwell,43.66664,-79.3205,Private room,130,1,84,2024-11-03,11.25,2,237,84,STR-2211-GYDKVH,2
1.11594E+18,Lovely room steps to Metro+P,551728282,Yu Sen,,Willowdale East,43.76796656,-79.40096194,Private room,,28,0,,,7,270,0,STR-2205-FPBXVC,7
1.11603E+18,3 bdrm apt in Ossington village,21967749,Courtney,,Little Portugal,43.64676,-79.42399,Entire home/apt,275,28,12,2024-07-05,1.74,2,279,12,STR-2206-FPXDVC,2
1.11608E+18,#2 - Downtown Toronto Inner City Queen Bedroom,32174351,Helena,,Waterfront Communities-The Island,43.64846,-79.39708,Private room,103,1,51,2024-11-07,6.68,3,43,51,STR-2306-JGCRVZ,3
1.11608E+18,Cozy Studio Bsmt in Scarborough Central,567291320,H M,,Dorset Park,43.75546,-79.28232,Entire home/apt,97,28,26,2024-09-15,3.45,1,180,26,STR-2402-HBSPHW,1
1.11608E+18,324-12 Cozy room with shared bathroom,206663714,Wendy,,York University Heights,43.76819,-79.49988,Private room,28,28,1,2024-06-01,0.19,94,35,1,,94
1.11613E+18,389-House First Floor,206663714,Wendy,,York University Heights,43.76555,-79.5017,Private room,36,28,0,,,94,239,0,,94
1.11614E+18,59-13,206663714,Wendy,,York University Heights,43.7663512,-79.50337699,Private room,29,28,1,2024-06-29,0.23,94,216,1,,94
1.11618E+18,375-31 - Third floor W balcony,206663714,Wendy,,York University Heights,43.76803,-79.50253,Private room,,28,0,,,94,228,0,,94
1.11618E+18,375-32 - Third floor room,206663714,Wendy,,York University Heights,43.76675066,-79.50262668,Private room,,28,1,2024-05-31,0.19,94,169,1,,94
1.11619E+18,26-Nov,206663714,Wendy,,York University Heights,43.76657,-79.50405,Private room,32,28,1,2024-05-31,0.19,94,130,1,,94
1.11621E+18,Union St Scotiabank Harbour Front,567976777,Salima Ilievna,,Waterfront Communities-The Island,43.63867,-79.37984,Entire home/apt,150,1,0,,,1,172,0,STR-2402-FFSKVP,1
1.10573E+18,Amazing Location Downtown High Rise w Parking,491436062,Darryl,,Waterfront Communities-The Island,43.64471957,-79.39161527,Entire home/apt,128,28,1,2024-05-27,0.18,24,89,1,,24
1.10576E+18,Room in luxury condo DT King St,129275464,Tarek,,Waterfront Communities-The Island,43.646247,-79.39191336,Private room,119,28,0,,,1,269,0,,1
1.10576E+18,Private Room in Downtown Toronto-Free Parking,552047779,Shengli,,Regent Park,43.6593,-79.36595,Private room,113,1,85,2024-11-04,10.63,1,150,85,STR-2303-HKTBHX,1
1.10584E+18,"Luxury 2BR-2Bath, CN Tower View",485924684,Sofian,,Waterfront Communities-The Island,43.64308643,-79.39028049,Entire home/apt,187,1,9,2024-11-05,1.21,1,244,9,STR-2308-FRBRVQ,1
1.10585E+18,Kensington Market Apartment,557503865,Robert,,Kensington-Chinatown,43.65472,-79.40059,Entire home/apt,132,28,1,2024-05-01,0.16,2,113,1,,2
1.10589E+18,"convenient location, queen bed",554894823,Yaru,,L'Amoreaux,43.77881,-79.32123,Private room,50,1,12,2024-08-06,1.48,3,256,12,STR-2402-GYTRVV,3
1.1059E+18,Oasis Escape Executive Suite at Yorkville,529235030,Chao,,Annex,43.6703,-79.39448,Entire home/apt,200,2,8,2024-10-23,1.25,1,54,8,STR-2307-GWYBHV,1
1.10594E+18,Cherry’s den for solo guest,139563840,Charity,,Glenfield-Jane Heights,43.74016058,-79.50018583,Private room,55,1,57,2024-11-04,7.25,2,13,57,STR-2010-FZQKPD,2
1.10595E+18,Cozy 1BR + Den - Time & Space Condos - St Lawrence,400775528,Mohamed,,Waterfront Communities-The Island,43.65037971,-79.36675888,Entire home/apt,143,28,1,2024-10-14,1,1,262,1,,1
1.10596E+18,Room for rent in Toronto,380625064,Larissa,,Oakwood Village,43.68658,-79.43957,Private room,60,28,0,,,1,269,0,,1
1.10607E+18,Entire Loft in Toronto,164660299,Amir Salar,,Niagara,43.6410711,-79.4159299,Entire home/apt,196,2,15,2024-10-19,3.26,1,60,15,STR-2403-FHFPHP,1
1.10608E+18,Heart of Little Italy! 3BR Sleeps 5,141216785,James,,Palmerston-Little Italy,43.65831,-79.41787,Entire home/apt,200,28,1,2024-07-02,0.23,2,341,1,,2
1.10608E+18,Beaches House with 3 Bdrm & 3 Bath Sleep 8/parking,538251160,Zhong Tan,,The Beaches,43.66592,-79.30518,Entire home/apt,316,2,23,2024-10-20,3.12,1,193,23,STR-2403-FSXHHQ,1
1.10609E+18,Cottage near the beach,89014033,Kimberley,,East End-Danforth,43.68018,-79.30978,Entire home/apt,199,1,0,,,1,5,0,STR-2410-JCRVPZ,1
1.1061E+18,Lovely room - queen bed + modern kitchen,541315702,Lijuan,,Westminster-Branson,43.78826427,-79.46244791,Private room,,28,15,2024-10-20,2.05,3,81,15,STR-2310-FQLHHQ,3
1.10611E+18,cozy and relaxing room,554894823,Yaru,,L'Amoreaux,43.7780781,-79.3203817,Private room,45,1,23,2024-10-27,2.84,3,255,23,STR-2402-GYTRVV,3
1.10611E+18,Private Luxurious Suite-King bed + work space,541315702,Lijuan,,Westminster-Branson,43.78701,-79.46215,Private room,85,28,17,2024-10-26,2.43,3,89,17,STR-2310-FQLHHQ,3
1.10612E+18,Big Bright Modern Apartment | Message for Discount,480374250,Valentina,,Islington-City Centre West,43.63765,-79.54577,Entire home/apt,114,1,6,2024-11-06,1.23,1,36,6,STR-2307-FFYBHP,1
1.10623E+18,"Airy Modern Townhouse in Toronto
2 beds",43729599,Karine,,Yorkdale-Glen Park,43.71516,-79.44799,Entire home/apt,172,2,29,2024-10-28,3.77,1,197,29,STR-2311-HXGPHY,1
1.10646E+18,Downtown 1BR Modern Condo,564570423,Elizabeth,,Roncesvalles,43.6428905,-79.4305289,Entire home/apt,5787,1,24,2024-10-20,3.96,1,45,24,STR-2311-HTXBHY,1
1.10649E+18,Charming apartment near downtown Toronto,77160160,Tina,,Little Portugal,43.64224,-79.42363,Entire home/apt,309,2,0,,,1,263,0,,1
1.10653E+18,Private Bedroom,565713211,Yokini,,Highland Creek,43.78696,-79.1815,Private room,73,1,40,2024-08-30,5.88,3,46,40,STR-2403-JBYPHZ,3
1.10655E+18,A cute & warm bedroom for you!,93772842,Ina,,O'Connor-Parkview,43.71496163,-79.29882628,Private room,75,1,5,2024-08-31,0.64,3,89,5,STR-2311-HCRBHW,3
1.10662E+18,West Wing Suite in the Beaches,14990123,Karyn,,The Beaches,43.6759992,-79.2929652,Private room,250,28,4,2024-08-27,0.52,2,269,4,STR-2309-FYMKVR,2
1.10662E+18,XLake View Condo - 2 BD | 2BA,174078736,Eugene,,Waterfront Communities-The Island,43.64248,-79.39357,Entire home/apt,562,28,1,2024-03-13,0.13,1,222,1,STR-2101-FZZBHD,1
1.10665E+18,Beautiful 1 Bedroom + Den condo in Liberty Village,191383866,At,,Niagara,43.63739364,-79.41578636,Entire home/apt,180,28,0,,,2,269,0,,2
1.10665E+18,Cozy apt in downtown Toronto,565752179,Nellie,,Moss Park,43.6524,-79.36675,Entire home/apt,96,90,0,,,1,341,0,,1
1.10668E+18,"Master Bedroom, Private Bathroom",325760041,Girija,,Islington-City Centre West,43.62052851,-79.52250666,Private room,80,28,0,,,1,179,0,,1
1.1067E+18,Upeksha Shala,138629866,Christina,,Niagara,43.64215517,-79.4071079,Private room,98,28,0,,,1,263,0,,1
1.10673E+18,Monthly Rental Discount Downtown CNTower View Unit,142896840,Yin Ying,,Waterfront Communities-The Island,43.64284,-79.38246,Entire home/apt,186,28,2,2024-05-15,0.29,27,111,2,,27
1.10675E+18,Jungle Made of Concrete: Free Parking & City View,325477287,Runsi,,Waterfront Communities-The Island,43.6423,-79.38291,Entire home/apt,225,1,11,2024-11-06,4.52,1,52,11,STR-2311-FMBVHQ,1
1.10676E+18,Entire Unit-Walk To The Beach | 5 Mins To History,562441300,Dev,,The Beaches,43.67181417,-79.29647522,Entire home/apt,353,28,1,2024-05-31,0.19,1,221,1,,1
1.10678E+18,"Lovely,newly renovated apartment",565785312,Brikena,,O'Connor-Parkview,43.7066925,-79.3117128,Entire home/apt,250,28,0,,,1,269,0,,1
1.10678E+18,NEW lower room with exclusive bathroom,102019056,Manh Ha,,Bathurst Manor,43.75793,-79.446,Private room,71,28,0,,,4,154,0,,4
1.10681E+18,Lovely Townhouse with Patio,488067356,Funmilayo,,Newtonbrook West,43.77509,-79.4400993,Shared room,120,1,4,2024-11-03,1.26,2,270,4,STR-2403-HZDHHZ,2
1.10684E+18,Cozy Bungalow in Bayview Village,570383752,Effat,,Bayview Village,43.77656055,-79.38841881,Entire home/apt,245,3,16,2024-09-02,2.23,1,59,16,STR-2310-GYYHHV,1
1.10691E+18,Luxury high rise condo in downtown Toronto,558795162,Cesar Antonio,,Waterfront Communities-The Island,43.64529611,-79.38855736,Private room,143,1,15,2024-10-09,1.92,2,36,15,STR-2401-HDHXVW,2
1.10694E+18,Luxury En-suite Master Bedroom,564738416,Nelly Adriana,,Waterfront Communities-The Island,43.64437957,-79.38834383,Private room,96,1,10,2024-09-14,1.39,3,4,10,STR-2402-GFFPHS,3
1.10694E+18,Cozy bedroom near CN Tower,564738416,Nelly Adriana,,Waterfront Communities-The Island,43.64313,-79.38961,Private room,105,1,7,2024-06-24,0.88,3,12,7,STR-2402-GFFPHS,3
1.10726E+18,Bright & Stylish home by lake,565888516,Farrukh Asif,,South Parkdale,43.6337,-79.43647,Entire home/apt,112,1,27,2024-11-03,4.91,1,251,27,STR-2309-HMCXVX,1
1.10727E+18,"Entire condo in Toronto, Canada",136955308,Min Hui,,Moss Park,43.65878045,-79.37422118,Entire home/apt,,2,0,,,1,0,0,STR-2403-GPWBHT,1
1.10728E+18,"Entire Condo, 2 bed/2 bath, Prestigious location",229622681,Kendall,,Waterfront Communities-The Island,43.64628915,-79.39498806,Entire home/apt,257,2,27,2024-11-06,3.55,1,45,27,STR-2403-HKSPHX,1
1.10731E+18,RentX|Premium Corner Suite - TIFF|Wi-Fi|Gym,565899871,Luca,,Waterfront Communities-The Island,43.64642,-79.39349,Entire home/apt,163,28,21,2024-10-21,2.93,1,164,21,STR-2305-GMQRVT,1
1.10733E+18,Cozy Lower Level Suite/Wi-fi/Transit/ Laundry,492164673,Quynh,,L'Amoreaux,43.79252215,-79.33032931,Entire home/apt,130,28,1,2024-04-17,0.15,1,247,1,,1
1.10733E+18,Modern Suite in The Beaches Toronto w/Parking,565911487,Itoko,,East End-Danforth,43.68338207,-79.2874277,Entire home/apt,110,2,28,2024-10-25,3.87,1,5,28,STR-2402-HHSPHW,1
1.10733E+18,Davenport Basement Apt with Private Patio!,536985227,Sebastian Alexa Jeremie,,Dovercourt-Wallace Emerson-Junction,43.67294291,-79.43772848,Entire home/apt,97,28,0,,,2,103,0,,2
1.10739E+18,"West Toronto Garden Corner 3 bedrms, 2 baths",526339868,Arbel,,Brookhaven-Amesbury,43.69870062,-79.48221699,Entire home/apt,166,28,2,2024-09-06,0.52,1,365,2,,1
1.10748E+18,Unique : 3 Bedrooms & 2 Baths Condo - Family Pick,479818480,Abdel,,Waterfront Communities-The Island,43.63868094,-79.39873016,Private room,374,1,9,2024-10-27,1.15,2,3,9,STR-2403-GSGVHT,2
1.10752E+18,Sweet Suite + Modern Living Room,541315702,Lijuan,,Westminster-Branson,43.78693,-79.4602,Private room,45,28,23,2024-10-14,3.12,3,88,23,STR-2310-FQLHHQ,3
1.10754E+18,Suite in the Heart of Toronto,565962030,Justin,,Trinity-Bellwoods,43.64981,-79.40995,Entire home/apt,251,2,7,2024-09-28,1.1,1,136,7,STR-2402-FQVXVQ,1
1.10759E+18,"Shared room, with dedicated bed (Room B)",183997975,Erdal,,Downsview-Roding-CFB,43.73391,-79.48024,Shared room,25,28,2,2024-08-22,0.36,5,66,2,,5
1.10767E+18,Westview 3 - Shared Living Space,565985075,Suzanne,,O'Connor-Parkview,43.7147515,-79.3045002,Shared room,36,28,1,2024-09-18,0.59,3,66,1,,3
1.10788E+18,Private Ensuite Toronto Sleeps 4,549342439,Angie,,Downsview-Roding-CFB,43.72883,-79.50171,Entire home/apt,88,28,0,,,15,69,0,,15
1.10795E+18,Bright Loft Massive Terrace,4010527,Diane,,Moss Park,43.6561933,-79.3707768,Entire home/apt,,31,0,,,5,0,0,,5
1.11633E+18,Stylish Room in Midtown Toronto,228281595,Cecilia,,Corso Italia-Davenport,43.68111,-79.44374,Private room,56,2,27,2024-10-11,3.57,4,74,27,STR-2311-GMTPHT,4
1.11639E+18,Elegance Green 12 Floor 2bd 2bath. Balcony.,492486738,Zhan,,Waterfront Communities-The Island,43.64067,-79.39883,Entire home/apt,,28,0,,,1,335,0,,1
1.11658E+18,Beautiful private apt 7-49,28587769,Scott And Pamela,,The Beaches,43.66525966,-79.3035297,Entire home/apt,79,28,0,,,4,59,0,,4
1.11665E+18,Sunny Private Suite,174969996,Sarah,,High Park North,43.65610003,-79.46038399,Private room,50,28,2,2024-07-28,0.37,12,355,2,,12
1.11671E+18,Cute artsy room in Greektown,233790785,Wendy,,Playter Estates-Danforth,43.67952984,-79.34830211,Private room,55,28,2,2024-08-05,0.39,1,125,2,,1
1.11673E+18,Whole home in Wychwood/Cedarvale,261800631,David,,Humewood-Cedarvale,43.6893917,-79.4287699,Entire home/apt,350,1,0,,,1,226,0,STR-2403-FVKHHR,1
1.11674E+18,Entire basement 9 minutes  by car -YYZ  Airport,99125698,Doriane,,Willowridge-Martingrove-Richview,43.682226,-79.5737129,Entire home/apt,100,1,42,2024-11-02,6.06,1,107,42,STR-2402-GLSKVT,1
1.11676E+18,Chic Condo Downtown Toronto,515695275,Shemar,,Waterfront Communities-The Island,43.64694,-79.3924,Entire home/apt,912,1,35,2024-10-29,4.77,1,215,35,STR-2301-FYXRVR,1
1.1168E+18,"Room in Toronto
Stay with Li",222629626,Yuan,,Bathurst Manor,43.75873,-79.44454,Private room,350,1,0,,,3,269,0,STR-2402-FLWBHQ,3
1.1168E+18,Spacious 2 bed + 2 bath in the heart of North York,8547801,Umit,,Willowdale East,43.7578693,-79.40849318,Entire home/apt,150,28,2,2024-10-14,0.97,1,364,2,,1
1.11685E+18,Modern meets elegance in Forest Hill luxury suite,180215978,Donna,,Humewood-Cedarvale,43.69989,-79.42597,Entire home/apt,145,28,3,2024-11-02,1.11,1,239,3,,1
1.11687E+18,"Queen Bed room w HD TV, parking & self Check",538888223,Gautam,,Rockcliffe-Smythe,43.67906,-79.48055,Private room,99,3,7,2024-05-17,0.96,3,7,7,STR-2403-HYKHHY,3
1.11687E+18,Waterfront 1BR Condo - Ent. District + Lakeview,568126293,Sindy Julieth,,Waterfront Communities-The Island,43.641762,-79.3826921,Entire home/apt,450,1,15,2024-09-13,2.21,1,187,15,STR-2402-HCFKVW,1
1.11689E+18,324-31,206663714,Wendy,,York University Heights,43.767411,-79.5003642,Private room,,28,1,2024-06-24,0.22,94,97,1,,94
1.11691E+18,"35% OFF! Parking, En-suite Bath w. Sunshine",568142369,Zhenyu,,Milliken,43.81878,-79.26505,Private room,,28,18,2024-10-22,2.47,3,38,18,STR-2402-HPSPHX,3
1.117E+18,"Epic Views, Sunlit Space",23639239,Ala,,Banbury-Don Mills,43.7191973,-79.3480459,Entire home/apt,128,29,1,2024-07-09,0.25,2,360,1,,2
1.1171E+18,Private room in Yorkville,158382950,Su Hyun,,Annex,43.67032774,-79.3886841,Private room,67,28,2,2024-08-30,0.34,1,67,2,,1
1.11727E+18,Amazing View  High Rise Waterfront 2 bed 1 bath,491436062,Darryl,,Waterfront Communities-The Island,43.63873,-79.39132,Entire home/apt,129,28,1,2024-07-03,0.23,24,233,1,,24
1.11734E+18,324-32,206663714,Wendy,,York University Heights,43.76789697,-79.49940378,Private room,,28,3,2024-08-15,0.47,94,101,3,,94
1.11737E+18,Fort York Condo w/ Stunning Views,43164130,Amir Hossein,,Niagara,43.63592,-79.40542,Entire home/apt,437,1,30,2024-10-30,5.23,1,155,30,STR-2403-FWRHHR,1
1.1174E+18,Cozy and Spacious 2 BRs Apartment in Little Italy,191561878,Anh Phuong,,Trinity-Bellwoods,43.65514868,-79.41831395,Entire home/apt,190,1,5,2024-06-12,0.75,1,79,5,STR-2302-HSYXVY,1
1.1174E+18,City Chic Studio,568241297,Mohamed,,Niagara,43.63607,-79.40423,Entire home/apt,176,2,31,2024-10-27,4.51,1,123,31,STR-2402-GFDDVS,1
1.11751E+18,Live Well at the Well,567063279,Kulvir,,Waterfront Communities-The Island,43.64321,-79.39505,Entire home/apt,121,31,0,,,1,252,0,,1
1.11752E+18,Private Room In Cozy Townhouse,3402226,Halil,,Pleasant View,43.77599788,-79.33287625,Entire home/apt,55,28,0,,,2,269,0,,2
1.11756E+18,"Fashion District 1BDRM Condo with Workspace, MTCC!",568290386,Robin,,Bay Street Corridor,43.64981,-79.38695,Entire home/apt,146,1,14,2024-11-04,2.55,1,175,14,STR-2402-FQGRVQ,1
1.11758E+18,Toronto experience starts here!,247720286,Melike,,Runnymede-Bloor West Village,43.6543624,-79.4779687,Private room,110,28,0,,,1,270,0,,1
1.11759E+18,Single bedroom townhouse,568295981,Tom,,Bendale,43.7528665,-79.2556978,Private room,66,1,25,2024-11-04,4.46,2,78,25,STR-2403-HQSPHX,2
1.11762E+18,Chic and Cozy West Hill Bungalow Near UTSC,15204301,Raffat,,West Hill,43.77133634,-79.18915673,Entire home/apt,96,28,0,,,2,135,0,,2
1.11765E+18,Cozy 2 bedroom in East Toronto,9092346,James,,Greenwood-Coxwell,43.67721,-79.32983,Entire home/apt,120,28,1,2024-09-02,0.45,2,310,1,,2
1.11811E+18,Discounted Mid-Term Stay In Entertainment District,482006935,Vivek,,Kensington-Chinatown,43.6549,-79.38914,Entire home/apt,160,28,3,2024-09-24,0.57,16,270,3,,16
1.11816E+18,Beachside Luxury Retreat,542864359,Ali,,The Beaches,43.67749,-79.28908,Entire home/apt,285,28,0,,,2,37,0,STR-2309-FDWXVP,2
1.1182E+18,Modern 1BR + Workspace - Jays/Ent. District,568421139,Abdul,,Waterfront Communities-The Island,43.64201,-79.38107,Entire home/apt,241,30,12,2024-10-20,1.87,1,172,12,STR-2403-GBZVHR,1
1.1182E+18,Stunning Sun-Filled Home + Lakeview + Free Parking,568109407,Karen,,Waterfront Communities-The Island,43.64112,-79.39797,Entire home/apt,250,30,0,,,1,223,0,,1
1.11622E+18,Rustic Basement in Toronto,543113137,Uyen,,Humber Heights-Westmount,43.69737,-79.52307,Private room,42,28,1,2024-07-15,0.26,5,184,1,,5
1.11624E+18,Master Suite w/ Luxe Ensuite Bathroom & Two W.I.C.,567982954,Tyler,,Downsview-Roding-CFB,43.73523,-79.47532,Private room,128,1,4,2024-10-03,0.62,3,69,4,STR-2402-GCKHHS,3
1.11625E+18,#1 - Downtown Toronto City Queen + Futon Bedroom,32174351,Helena,,Waterfront Communities-The Island,43.64373407,-79.40088092,Private room,111,1,49,2024-11-03,6.59,3,135,49,STR-2306-JGCRVZ,3
1.12086E+18,3bd 4bth sun-filled home 15min to downtown+Airport,527332097,Levente,,Alderwood,43.61123554,-79.54193742,Entire home/apt,350,28,1,2024-08-16,0.36,4,252,1,,4
1.12086E+18,Spacious studio 15min to Square One & TO downtown,527332097,Levente,,Alderwood,43.60976335,-79.54251872,Entire home/apt,127,28,1,2024-08-23,0.39,4,323,1,,4
1.12091E+18,Newly Renovated House Midtown Toronto+ 3parkings,562192856,Yuling,,Bridle Path-Sunnybrook-York Mills,43.71333592,-79.38057228,Entire home/apt,249,2,23,2024-10-20,3.69,1,259,23,,1
1.12092E+18,Chic Downtown Parisian Townhouse,22235479,Guiti,,Moss Park,43.65484594,-79.35852574,Entire home/apt,368,2,9,2024-10-19,2.29,1,136,9,STR-2404-GCFPHR,1
1.12092E+18,3 Bedroom Home in Leslieville,480980793,Joel,,South Riverdale,43.6657196,-79.335679,Entire home/apt,232,3,14,2024-10-27,2.01,1,253,14,STR-2209-HQZXVK,1
1.12093E+18,CN Tower & Lake Ontario View 48 Floor. 1 BR+DEN,499817624,Luka,,Waterfront Communities-The Island,43.6409,-79.3966,Entire home/apt,171,1,0,,,2,352,0,STR-2403-GKXHHT,2
1.12096E+18,CN Tower & Lake Ontario 48 Floor View. 1 BR+DEN,499817624,Luka,,Waterfront Communities-The Island,43.64018828,-79.39639099,Entire home/apt,,28,0,,,2,353,0,,2
1.12098E+18,2 Bedroom + Parking Toronto Core,127276512,Lyudmila,,Waterfront Communities-The Island,43.64083,-79.38308,Entire home/apt,455,28,5,2024-05-19,0.7,2,262,5,STR-2209-GCZXVF,2
1.12104E+18,Main floor of house,59649112,Matthew,,Dufferin Grove,43.6567,-79.43912,Entire home/apt,150,28,0,,,1,179,0,,1
1.1211E+18,3F Stunning View of CN Tower | Private Washroom,540677112,Yuen Hang,,Blake-Jones,43.68044,-79.33411,Private room,89,3,8,2024-09-27,1.13,3,86,8,STR-2307-GQPPHT,3
1.12111E+18,"Uber Luxury 2-Story Home, Workspace & Free Parking",568264528,Liliana,,Corso Italia-Davenport,43.6758527,-79.4474587,Entire home/apt,400,30,20,2024-11-02,3.08,1,259,20,STR-2403-GMSPHT,1
1.12111E+18,"Modern 2BR Condo + Parking + Pool+ Gym, CN Tower",569090638,Nikisha,,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,244,1,31,2024-10-23,5.38,1,176,31,STR-2404-GCGVHR,1
1.12115E+18,Urban 2Bedroom Downtown Toronto,507383710,Mohja,,Moss Park,43.65624,-79.37355,Entire home/apt,196,3,16,2024-10-23,3.02,2,32,16,STR-2303-HKPHHX,2
1.12118E+18,New Spacious apt. 1min to Subway,568889735,Soosan,,High Park North,43.65386922,-79.47193554,Entire home/apt,83,28,1,2024-07-07,0.24,1,141,1,,1
1.1212E+18,Lovely 2 Bedroom Condo with Balcony + Pool + Gym,569096055,Anuj,,Niagara,43.63646818,-79.40382541,Entire home/apt,,30,11,2024-09-01,1.73,1,1,11,STR-2403-FLMVHP,1
1.12121E+18,Cutie Pie Family suite with Free Parking,420011065,Eric Li Xing,,Waterfront Communities-The Island,43.64013699,-79.39648086,Entire home/apt,228,1,12,2024-10-31,4.68,1,48,12,STR-2301-HWDPHY,1
1.12123E+18,Suite in the Heart of Downtown +Working Space,569645254,Barrat,,Waterfront Communities-The Island,43.6425,-79.38086,Entire home/apt,105,28,2,2024-09-22,0.6,1,105,2,,1
1.12126E+18,Spacious Sunlit Room w/ View in Downsview Park,567982954,Tyler,,Downsview-Roding-CFB,43.7366545,-79.47552385,Private room,79,1,3,2024-06-30,0.52,3,180,3,STR-2402-GCKHHS,3
1.12128E+18,RentX|Yorkville 1-Bed Suite - WiFi/Pool/Gym,569147309,Hamed,,Annex,43.67093,-79.39408,Entire home/apt,272,1,13,2024-10-31,1.84,1,343,13,STR-2308-FKMHHP,1
